,Seq1,Seq2,Seq3,Seq4,Seq5,Seq6,Seq7,Seq8,Seq9,Seq10,Seq11,Seq12,Seq13,Seq14,Seq15,Seq16,Seq17,Seq18,Seq19,Seq20,Seq21,Seq22,Seq23,Seq24,Seq25,Seq26,Seq27,Seq28,Seq29,Seq30,Seq31,Seq32,Seq33,Seq34,Seq35,Seq36,Seq37,Seq38,Seq39,Seq40,Seq41,Seq42,Seq43,Seq44,Seq45,Seq46,Seq47,Seq48,Seq49,Seq50,Seq51,Seq52,Seq53,Seq54,Seq55,Seq56,Seq57,Seq58,Seq59,Seq60,Seq61,Seq62,Seq63,Seq64,Seq65,Seq66,Seq67,Seq68,Seq69,Seq70,Seq71,Seq72,Seq73,Seq74,Seq75,Seq76,Seq77,Seq78,Seq79,Seq80,Seq81,Seq82,Seq83,Seq84,Seq85,Seq86,Seq87,Seq88,Seq89,Seq90,Seq91,Seq92,Seq93,Seq94,Seq95,Seq96,Seq97,Seq98,Seq99,Seq100,Seq101,Seq102,Seq103,Seq104,Seq105,Seq106,Seq107,Seq108,Seq109,Seq110,Seq111,Seq112,Seq113,Seq114,Seq115,Seq116,Seq117,Seq118,Seq119,Seq120,Seq121,Seq122,Seq123,Seq124,Seq125,Seq126,Seq127,Seq128,Seq129,Seq130,Seq131,Seq132,Seq133,Seq134,Seq135,Seq136,Seq137,Seq138,Seq139,Seq140,Seq141,Seq142,Seq143,Seq144,Seq145,Seq146,Seq147,Seq148,Seq149,Seq150,Seq151,Seq152,Seq153,Seq154,Seq155,Seq156,Seq157,Seq158,Seq159,Seq160,Seq161,Seq162,Seq163,Seq164,Seq165,Seq166,Seq167,Seq168,Seq169,Seq170,Seq171,Seq172,Seq173,Seq174,Seq175,Seq176,Seq177,Seq178,Seq179,Seq180,Seq181,Seq182,Seq183,Seq184,Seq185,Seq186,Seq187,Seq188,Seq189,Seq190,Seq191,Seq192,Seq193,Seq194,Seq195,Seq196,Seq197,Seq198,Seq199,Seq200
Sample165,83.39924244,116.6,67.36798876,130.9017787,96,121.8613662,73.28469866,129.4689499,120.0132268,83.31681084,128.1791757,137.8,68.1791757,122.5168108,86.41322676,107.0689499,87.68469866,108.2613662,80,71.70177872,88.96798876,137.4,68.19924244,114.9671843,75.30531187,122.815112,57.4980566,112.1555898,125.9891177,88.6,127.9895443,56.1590013,121.1095626,106.0423588,123.7584597,118.2588745,126.3445531,129.616388,128.8752163,48.12182217,71.35693955,80.18125458,72.99540843,85,103.3955885,64.18269591,116.1618097,58.53338469,55.29784586,100.0555899,104.8069874,90.35238484,97.49210592,114.2264535,89.35571099,78.88014366,53.2,56.31551292,104.2269008,62.53436854,80.03810854,91.1383015,42.23511732,53.32871575,99.61924717,73.90685319,58.59166725,90.47381515,54.35341562,79.03058069,81.30541624,93.27802231,98.64849353,97.71691945,80.78338484,128.74797,107.0107512,89.17180054,89.03118661,128.9889745,53.54522603,41.4,29.25335231,26.70533616,42.55600219,10.40539864,13.45357151,18.90056462,57.94641979,112.2911769,14.43487419,11.87754793,132.619233,104.9599625,125.0997685,66.43868133,23.87673013,-1.086057142,64.35034626,26.58596599,68.92082665,100.1549518,82.68836416,140.1210854,56.95313644,77.88453731,13.41530732,105.545465,61.67502815,70.30401395,20.73243892,68.66031894,60.48766933,44.31450482,54.54083964,70.56668749,14.89206157,108.9169746,41.741439,90.66546651,114.9890686,103.9122564,26.63504062,-14.34256851,70.07943906,43.70107297,1.12234255,58.84325684,122.6638246,121.0840542,68.70395394,107.2235317,26.5427951,61.26175166,127.0804086,102.1987728,117.4168511,121.73465,-44.24782397,87.26943523,58.08643363,119.403177,123.2196711,123.3359214,-5.348066949,83.0677114,115.0832614,108.698588,101.1136959,126.4285896,137.7432738,52.85775276,29.77203071,57.48611178,107.5,73.21369927,89.2272134,70.44054609,107.953701,128.8666815,118.2794911,135.6921332,30.00461093,113.7169275,70.92908601,107.4410894,53.45294074,73.06464274,55.47619826,98.98760999,104.3988806,62.91001267,57.62100873,81.63187123,86.34260259,131.6532052,134.1636812,113.474033,120.4842627,115.1943725,51.30436444,55.41424054,69.62400283,1.233653231,9.843193663,34.35262598,107.161952,134.1711735,66.58029224,84.98930989,34.99822814,154.4070486,55.11577286,109.8244025,104.232939,86.24138392,118.8497387,71.2580047,64.3661834,74.07427615
Sample166,100.8869994,134.074176,84.82933949,106.7511905,90.23849003,87.29007974,112.3049024,78.8820222,75.02064338,63.92012759,110.380008,108,112.780008,89.52012759,74.22064338,93.2820222,133.1049024,112.8900797,64.63849003,111.5511905,131.2293395,127.674176,132.8869994,61.26915075,70.42199439,61.94690244,110.2452405,84.11835584,93.96756708,131.7941564,102.3993631,57.78437881,95.55034457,60.49834839,86.2294245,112.7445531,100.0446609,125.7306224,107.403261,117.0633512,72.31162056,114.7487516,118.7753845,63.59211899,86.79951691,76.39810431,100.3883737,80.370786,92.34577288,65.91373834,85.87506071,53.03009434,44.17917119,56.12260236,78.46067954,83.99367628,80.7218493,39.04543955,103.7646734,60.47976349,49.99090984,87.49830056,85.00211272,103.3025131,85.5996587,94.29369781,84.58477013,90.07300757,45.95853472,28.2414693,151.4219226,44.8,55.0758011,18.14942035,51.62094719,65.09046645,82.65805861,37.62380005,75.08776328,77.35001725,78.01062747,61.86965626,72.92716293,69.58320395,36.6378331,36.49110166,13.9430585,32.99375024,78.44322141,28.69151448,79.73867006,70.78472693,5.82972219,77.47369132,49.51666827,57.35868554,94.09977427,120.5399643,64.87928414,140.2177613,46.95542201,79.69229154,133.1283941,132.163753,27.09839046,66.13232808,64.36558648,77.8981855,-11.96985575,50.36148113,94.09221381,98.82235936,48.95193418,55.28095411,33.40943438,33.23738971,106.4648343,48.19178176,-24.08175463,34.14423786,49.76977153,115.0948583,75.81950958,107.6437366,-11.53245007,107.4909601,128.913977,104.2366105,154.6588699,81.78076439,93.10230265,-34.37650672,7.844344524,102.5648644,96.48506065,101.5049408,62.62451216,104.3437818,33.16275652,125.781443,77.39984779,11.81797705,-39.5641631,83.45343324,89.87077182,133.9878582,112.7046978,109.1212959,146.7376576,99.35378793,44.06969164,124.2853735,105.300838,24.61608966,77.73113281,63.44597166,52.2606103,87.27505274,51.58930287,69.00336446,93.11724122,123.5309367,136.9444545,144.157798,151.9709705,34.88397518,75.99681532,77.40949396,145.6220141,16.53437869,119.4465906,87.45865259,92.97056742,120.4823377,91.69396615,48.40545518,40.01680732,48.62802497,35.03911051,71.55006623,100.4608944,1.471597226,51.88217685,70.59263537,6.502974854,74.71319731,54.5233047,59.23329896,95.54318195,108.3529555,64.96262146,15.77218155,74.48163749,17.79099097,65.30024364,69.30939711,123.518453,21.32741276,89.836278,142.8450502
Sample167,59.96881157,77.14322345,135.886367,125.797059,111.674176,94.31667187,60.92359541,125.8941071,62.82749534,106.1231904,101.3807763,99,107.7807763,99.72319038,59.62749534,137.8941071,98.52359541,60.71667187,71.67417596,59.39705898,125.486367,114.7432234,96.76881157,57.96435787,103.1311163,96.27035388,73.38333796,115.271325,102.7355509,88.5772234,63.19751562,122.5975611,73.17845007,86.14122727,95.08689008,78.41638797,128.9306224,69.83044738,55.51667037,81.99005365,66.05131581,61.30113352,108.5401434,73.36894374,81.38809692,91.79813088,98.19954129,113.3927934,56.57832378,61.35654227,75.72783342,98.89255823,65.25105562,57.20364386,58.75062189,89.09227064,102.6288542,36.16062075,79.28780399,41.61062374,95.92928701,50.24398879,58.95491287,98.06223259,28.36611143,81.86670374,99.3641553,85.65860384,83.95017957,62.23900567,79.72519872,40.4088691,68.2901214,41.76905474,45.64576315,71.12033584,80.59285751,90.0634086,74.73206556,40.99890111,64.86398438,11.92738119,125.1891542,109.3493632,141.2080649,143.9653138,32.02116151,45.47565749,115.0288489,14.78078084,70.73149635,89.48103662,67.12944105,7.77674733,65.32299154,72.06820825,72.11243057,3.155690219,47.79801764,48.43944202,-2.120008628,25.71969257,134.9585714,-10.60334722,63.63396042,-10.92948272,103.9063454,151.4414659,10.97589931,139.6096652,134.1427824,13.67526918,85.3071431,97.93842106,48.46911937,83.49925373,126.7288393,125.2578908,19.68642227,105.9144474,-22.25802069,100.4690308,137.6956141,-0.378258814,5.047423487,93.97267214,57.59749791,0.521911186,66.24592206,-12.63045974,-0.007224745,95.61563617,93.23813188,50.76027096,114.2820617,124.7035123,134.1246304,28.34542371,-32.63410045,69.58606506,14.20592719,6.025492647,119.144768,92.26375953,91.08247346,132.7009158,112.6190922,96.73700855,145.7546702,99.17208255,36.98925076,157.7061799,110.9228749,55.83934054,114.2555815,128.4716022,73.38740719,98.6030007,98.81838693,74.43356995,93.94855373,149.9633421,28.87793893,103.7923478,132.9065723,115.920616,97.63448215,15.14817421,66.66169537,121.8750488,64.08823755,64.00126466,25.41413305,120.3268456,149.1394051,117.2518142,60.86407572,123.2761922,13.08816609,75.7,135.2116963,34.62325739,139.6346856,69.14598309,60.65715219,51.16819503,16.07911373,85.48991035,88.70058692,120.1111454,94.7215878,88.93191594,81.1421317,94.15223689,104.7622333,73.77212265,69.38190666,116.991587,68.10116526,38.11064308
Sample168,79.04524053,92.2076399,116.5395011,57.63974432,79.50734864,112.5413666,115.9409396,99.30531187,69.03384459,125.9260273,93.18148783,134,97.98148783,137.9260273,96.23384459,90.50531187,95.14093956,111.7413666,101.9073486,108.8397443,80.53950106,125.0076399,116.6452405,77.05342659,69.43335187,78.58618735,54.91310958,76.81529035,110.6938877,82.15003852,74.38485196,128.1994048,81.99473725,79.77185047,111.9317043,56.87521626,115.403261,125.1166704,74.01623382,78.90269932,116.5767745,57.43912786,83.89039042,85.53115717,65.56198879,118.3834133,110.3959278,86.4,49.59607004,67.18455192,80.7658351,77.54028595,86.30824917,66.27004907,37.4259909,46.176362,35.72143295,86.86145859,35.59667907,58.72732075,89.85359708,87.37570942,58.49384781,74.4081917,71.11891057,54.22616461,32.53010527,98.83087583,36.32861188,111.5234418,36.11548721,96.0048634,96.79167968,72.57603975,30.05804205,156.4377801,144.3153426,80.89081406,35.16427477,66.2358011,52.50546579,24.37333807,89.03948394,9.703966292,89.66684511,108.7281776,27.68801847,100.1464198,49.80343144,107.359101,31.11347414,45.36659429,49.21850318,16.26924071,32.9188451,18.36735298,30.21479943,126.1612181,73.9066413,-5.448900048,71.79462381,80.73724142,42.0789802,114.8198665,91.15992565,130.699182,81.237659,87.97537917,123.6123642,8.148635031,108.0842117,74.51911373,46.05335969,-2.91303237,97.01995492,71.25233832,87.084134,106.8153576,-4.553975914,104.9761481,93.60574369,33.33482442,114.2634034,74.89149337,99.21910656,87.54625486,53.87294975,81.09920235,27.32502342,65.35042338,88.87541231,66.3,27.52419591,62.74800922,145.1714488,155.8945234,96.91724119,58.03961043,54.16163895,8.583334395,106.5047042,30.62575551,28.64649537,127.5669306,72.78706768,81.90691312,123.3264731,59.64575376,87.16476089,51.38350026,114.8019774,125.5201978,107.5381666,98.85588909,139.6733701,66.99061464,86.00762732,117.8244128,139.4409755,91.05731989,120.9734501,111.4893704,27.10508483,74.92059723,73.03591149,50.55103134,79.86596045,79.38070238,65.59526059,80.70963847,111.6238393,122.9378664,11.65172283,68.66541168,44.77893597,64.59229861,111.3055025,89.01855037,105.931445,53.44418905,90.65678512,66.06923575,97.88154344,52.39371062,122.3057397,55.31763291,20.72939261,117.941021,107.7525203,32.36389251,73.47513983,32.58626425,92.29726778,66.80815235,48.21891989,28.82957224,23.64011125,113.6505387,39.96085636,105.3710659
Sample169,97.31678209,116.0678625,129.9891177,70.27956044,112.9382606,136.3643579,109.3570747,75.91572875,101.6397443,110.5286623,72.18214855,117,116.1821485,120.1286623,108.8397443,102.3157288,124.5570747,98.76435787,80.93826062,78.27956044,85.98911766,55.26786251,128.5167821,94.53690758,93.32930192,96.89504832,68.43523965,70.35096901,91.44332129,70.11336605,94.36215137,85.79069893,50.8,68.59101237,122.3646581,73.72182217,106.6633512,107.5900537,124.5026993,55.80202025,102.2887113,71.96343094,57.62680285,87.27941675,71.32182998,106.5545689,113.7781303,84.192983,96.99956897,43.39830512,108.9895845,106.5737775,43.35123365,77.72228214,92.08723356,76.84638076,52.8,92.74835193,30.29168253,91.03022404,107.7641958,98.89380487,95.61924717,35.54070776,100.2583617,78.5723747,96.0829035,152.0900966,53.49409476,21.39503125,47.69303253,62.78821857,85.88070322,92.17059459,70.45799539,78.34300321,115.1257109,51.70620668,82.78457464,17.06089476,36.13524324,16.8076927,147.1783124,107.5471683,99.71432356,106.7798382,59.34376976,76.00617307,83.06710062,64.52660258,70.78472693,80.0415196,55.29702456,54.35128391,89.20433801,14.05622552,35.50698351,48.15664756,145.4052518,41.45282896,0.499410506,86.04502666,74.38970644,67.23347776,48.67636745,125.6184013,58.7596042,40.2,51.33961173,94.37846155,109.3165708,129.1539601,57.79064927,65.72665742,54.86200302,126.8967039,81.23077713,77.56423941,91.49710673,122.0293946,-25.93888217,116.092291,4.12292806,14.35304248,-29.01735266,39.61175527,101.3403785,116.5685289,43.99621785,25.32345651,150.4502556,-31.82337441,95.70257652,81.72811817,120.6532601,55.77801134,135.502381,121.8263776,77.35000961,102.4732852,-19.80378782,86.71879832,113.6410511,126.8629777,134.0845851,78.00588033,149.7268699,78.34756034,157.8679579,116.3880687,60.00789867,94.02745362,128.1467392,120.4657608,105.3845238,73.20303343,62.1212947,93.63931253,115.5570917,79.87463693,60.79195272,81.10904352,113.2259136,154.0425673,108.6590086,77.27524158,86.99127008,113.107098,107.0227289,132.9381665,131.4534144,65.96847597,53.78335458,71.79805354,66.51257605,83.12692526,86.84110421,12.95511591,57.56896327,78.08264915,92.29617634,85.70954757,102.5227655,32.03583271,85.64875179,87.3615252,122.5741554,100.5866447,69.49899554,94.01121012,47.72329068,85.63523941,92.14705845,71.45874987,37.47031572,58.48175801,86.0930787,106.4042797,3.915362866,23.92633007
Sample170,106.7838752,72.7242767,89.0355471,130.9167821,124.7671322,92.18581421,118.7721221,110.1254377,135.8452405,126.3311163,68.78276374,56.8,127.1827637,119.9311163,59.84524053,55.72543766,99.57212206,55.38581421,101.5671322,56.51678209,103.4355471,83.1242767,54.78387516,75.21529035,92.41950284,131.1975156,77.95034457,111.0790097,52.98452737,88.46790367,56.73012835,64.97217009,53.19497242,51.79945055,111.186489,59.35693955,109.9116206,89.25131581,86.97677449,87.08871126,55.98780669,47.27470791,110.5500294,92.21435424,77.06823473,65.11219406,65.94672729,81.17230267,54.78936291,45.19832639,111.5995885,84.39352269,64.38048188,94.76079938,38.73479008,66.70275149,58.66496474,83.4216955,58.57319491,37.71970043,46.46143662,88.79861593,36.73143942,94.26009741,30.98477013,76.50562832,34.82283377,139.6365399,140.3468922,75.35402865,61.65808034,81.55917167,47.85742084,55.75294017,86.04583646,59.53621132,27.4241614,66.50977875,38.39315101,46.27436169,111.8534904,35.63061304,68.30580204,148.2791265,67.25065245,27.92044288,42.18855803,48.45505547,63.51999028,54.58341511,65.6453804,33.5059344,62.96512335,45.22299154,56.27958144,69.83493375,12.78908752,41.44208024,4.493947855,108.4447249,98.09444461,104.3431388,36.69083814,49.33757208,27.58336898,88.82825609,12.87225967,109.815405,82.45771634,127.0992172,107.2399302,-3.120122935,95.2190788,15.75755567,55.5953272,25.83241227,-15.93117093,81.00459518,88.33972758,70.87424268,120.2081563,47.04148384,79.67424003,119.7064392,92.33809534,134.8692217,117.3998314,-20.17006314,141.7595504,81.88868365,83.91734817,18.34555496,86.17331476,11.60063796,106.0275346,10.45401459,97.98008728,14.10576192,136.0310474,125.7559525,-12.01951444,42.00465474,-22.771532,-44.54806695,90.97505739,44.4978483,85.52031286,101.842458,130.7642903,145.4858163,81.70704243,142.7279748,62.94861932,45.96898193,69.48906826,93.10888386,56.12843411,64.64772424,129.7667594,43.28554446,90.00408438,62.12238384,74.64044745,41.4582797,86.77588498,92.49326753,128.3104315,103.6273811,97.54412006,35.86065239,73.37698184,61.49311208,32.6090467,66.72478923,58.14034308,41.1557116,135.4708981,124.3859056,91.70073746,56.41539659,47.92988599,3.244208563,104.0583672,140.5723646,122.1862035,60.79988662,55.61341652,42.82679573,35.44002676,62.45311203,89.16605392,69.87885476,90.89151684,110.7040424,74.81643354,75.12869249,65.44082132,122.1528221,41.26469674,140.6764473
Sample171,63.44690938,86.1772234,112.0790805,71.55165061,110.9941564,109.6058829,123.3861873,77.1345081,120.4503731,85.33340724,113.383338,79.8,98.98333796,64.53340724,77.25037314,111.5345081,128.1861873,108.8058829,78.1941564,63.55165061,128.8790805,82.9772234,96.24690938,132.6890112,92.30443455,93.49410929,113.8589803,106.2,89.7181207,130.0142886,107.8894382,119.3444872,62.78033315,60.59784952,56.79788366,92.18125458,55.54875162,53.30113352,50.23912786,99.16343094,99.27470791,118.5735931,108.2606908,78.7365756,79.60179376,111.6568638,66.90227771,86.13850194,67.76597854,40.58512625,39.7963416,115,102.9964568,38.1860484,102.1690931,97.34589218,31.71673087,85.28187913,103.6415926,88.39611321,93.14567031,78.69048105,58.63075123,37.76667592,52.89844009,50.42621915,99.15017957,71.0704793,90.98726834,61.30068913,84.41087703,89.91796068,39.4220624,121.8232986,30.4217799,73.51761181,63.81089468,90.90172416,20.39019139,57.0763833,46.56038278,56.84226894,33.52211731,79.8,50.07598591,13.15014089,34.62252789,81.69320714,12.76223624,33.42967034,132.5955622,60.35996255,87.22291971,6.484480188,121.6446885,27.80358752,110.6612181,42.71761971,26.5728301,40.82688561,78.37982112,42.13167019,114.5824651,62.73223677,122.5810152,-6.471171068,60.67570577,61.32167231,125.3667542,129.2109762,64.8543621,145.3969349,95.93871679,5.87972912,93.51999254,51.15952698,-13.80164834,57.33648517,92.57394545,102.0107498,92.04691512,2.18245749,141.2173926,35.55173567,99.38550133,-18.48129623,61.65135676,81.68347359,113.5150672,112.34615,-16.12326593,104.5068312,50.0364528,70.3656098,131.9943129,106.2225725,65.85039868,144.4778011,119.5047894,101.5313726,139.1575597,142.1833594,148.40878,-6.366170072,40.45851695,106.8828488,100.1068331,131.0304771,97.85378793,71.97677245,34.29943741,90.42178937,140.7438347,51.86557955,25.08703001,149.0081919,151.2290711,142.2496729,136.770003,69.19006655,147.0098687,82.02941459,98.148709,118.5677567,86.18656248,62.50513074,113.923466,103.9415725,46.75945446,126.7771161,69.79456128,93.11179404,71.92881816,149.4456374,32.06225536,90.27867563,81.99490169,73.31093693,107.2267847,31.64244816,140.9579306,24.37323498,96.68836445,71.10332191,75.41811027,71.83273237,88.44719095,144.6614887,96.0756284,57.48961249,92.20344356,91.11712409,37.73065651,84.4440432,57.65728647,65.17038862,77.18335186,92.09617838,113.6088703,74.32142978
Sample172,97.70623159,109.2270051,116.7199752,101.7843788,113.2195028,124.6246932,127.9993631,104.9430008,58.655177,76.33555087,115.5838752,126,89.18387516,71.53555087,57.855177,61.74300078,55.19936306,126.2246932,130.8195028,76.18437881,128.7199752,132.4270051,59.30623159,75.75845972,70.58452737,78.1852973,95.36164928,102.9144729,79.24466094,106.7531033,115.8406821,66.50826651,59.55670955,118.1868444,103.1994819,48.99540843,106.7753845,64.54014335,96.69039042,54.42680285,52.95002945,57.06069078,84.35937957,95.64666118,114.9230743,114.9891317,48.64532109,105.4921059,62.32992646,56.75920066,63.98032517,47.19367628,78.3996109,58.39846746,59.99056688,87.97621344,64.75569563,49.52928701,86.29724696,46.25982149,91.81724394,93.36973568,96.51750675,54.06075653,31.59967427,101.9344397,47.46522353,88.99218798,159.4154872,96.13526781,83.95166919,72.66482398,22.17485842,104.5818927,60.38604127,78.68741321,68.18611245,15.2822381,74.3758847,15.86714243,17.3560974,58.84283182,43.52742421,132.3099496,76.09047976,108.8690833,31.04582574,80.52076998,3.593976122,65.86550173,76.13540196,68.80372968,62.27053557,0.535868224,107.3997743,57.86229844,86.02348371,16.78337132,84.14200089,34.09941051,86.25563677,113.9107149,85.16467871,23.11756081,114.4693925,52.52020408,7.470024517,88.21888185,15.16680306,31.81381416,103.7599402,86.50520548,104.4496332,150.393246,92.63606552,143.1781128,68.91940811,41.75997102,-12.00017953,-24.96102527,75.47745149,67.81526786,-15.04755963,93.58898503,37.42491732,135.6602522,88.5950043,109.7291876,82.06281563,88.09590171,90.92845858,64.36049863,81.79203388,123.423076,110.3536362,69.78372561,58.41335473,158.6425339,93.77127324,62.69958238,-10.87252918,142.7549477,-42.417978,105.6087023,-35.56500284,53.06091465,80.88646276,149.7116492,75.9364816,99.4609672,107.5851131,87.90892636,69.13241361,126.2555815,53.57843631,85.40098439,115.9232318,69.54518433,92.56684787,45.78822797,56.30933012,54.53015963,70.0507217,104.4710214,31.59106368,108.9108533,115.6303951,55.04969349,70.26875305,91.48757812,104.306173,61.42454172,98.24268848,49.6606172,44.97833173,55.59583588,76.61313333,55.63022769,99.04712249,105.8638212,63.08032709,71.89664355,99.41277377,26.52872089,113.444488,72.76007808,43.47549409,117.8907389,54.80581534,105.3207261,64.13547402,24.75006159,98.76449145,81.67876612,76.09288807,74.00685972,64.82068344,50.53436156,36.44789635,153.16129
Sample173,59.96215137,67.47389077,55.75845972,52.015155,121.8433213,55.64235881,132.6117305,110.350969,75.25968264,63.33756092,116.9843788,101,99.38437881,114.5375609,63.25968264,114.350969,54.21173052,119.6423588,88.24332129,66.415155,123.7584597,129.8738908,85.56215137,101.223985,51.26016792,65.27150161,94.45880591,76.42291236,127.9646581,59.4848805,58.98441187,49.66407547,121.9246816,77.36702432,107.191879,67.4,84.39211899,86.16894374,90.33115717,69.67941675,60.21435424,95.5365756,85.24666118,50.945166,80.63262026,111.1095299,115.1763772,41.63362168,97.68170077,56.92103061,84.15200698,82.5750061,98.5903855,53.79848487,74.59962687,66.59411797,86.58224923,52.1642971,92.9405241,31.31117959,68.87650045,26.43671168,63.99202711,98.34264991,58.28877323,63.83058069,66.16824692,47.70193801,27.63181202,23.55801935,18.68070322,49,52.1160396,69.62894583,33.53883669,28.64582472,78.95001725,31.65151672,52.35042088,60.24682309,88.14081252,72.03247438,77.62189011,12.60913759,23.6942913,84.17742252,151.2585995,40.93788749,8.015349134,110.8910444,54.16503065,36.43736309,13.90809452,95.47727566,134.7449552,158.6111798,48.57599436,20.43944202,147.0015642,0.962400714,58.42198987,11.88036851,30.93757208,1.193634705,25.04858923,6.502467302,9.555299392,157.4071149,34.85794206,133.4078082,46.55673977,36.00476201,114.0518995,59.79817588,84.443614,120.7882359,69.13206297,41.57511571,94.11741407,40.35897728,109.2998239,113.4399721,44.67943906,101.3182418,80.65639651,14.59391908,-26.36917525,101.9671283,65.90284422,124.8379863,72.47256799,55.50660243,130.7401023,128.1730798,7.505546935,-15.86248475,82.16899597,123.2,95.03053791,21.86061998,-19.90974381,77.31945623,97.94822953,11.57658523,82.00453224,81.93207921,120.0592345,133.7860064,95.31240282,87.03843146,73.86409989,90.38941543,123.0143852,24.83901622,106.6633152,62.28728868,24.31094316,77.33428487,76.45731989,80.78005415,126.4024935,65.52464344,76.4465096,46.96809729,86.48941175,69.01045807,129.3312412,44.4517661,99.6720374,110.5920597,52.61183767,83.73137557,88.45067774,105.9697484,83.8885916,121.3072114,86.12561171,77.04379633,45.861769,92.07953339,64.69709305,70.01445147,75.33161207,38.04857817,62.86535304,78.18193987,71.09834177,42.6145618,57.63060294,117.5464681,120.3621602,50.37768189,60.09303604,71.10822529,80.42325226,68.03811952,14.05282958,35.66738491,30.98178791,-1.703959057
Sample174,125.4149457,75.3181207,117.9947372,79.84414631,78.46574441,98.65898034,101.2233615,88.55845972,62.26391695,125.5394495,54.38485196,69.6,129.584852,128.7394495,113.4639169,70.95845972,83.62336146,60.25898034,127.2657444,67.04414631,100.3947372,103.3181207,68.61494574,93.08590027,112.7317043,59.55310334,109.5508621,103.5257584,91.07857761,107.4101077,92.52113447,48.81243724,84.28478557,51.73893597,85.57562928,104.1955885,84.39951691,107.7880969,53.56198879,118.52183,59.46823473,107.6017938,104.5230743,90.23262026,68.73095244,64.01856904,52.09594612,73.76353821,84.22177898,51.47108187,93.9118409,45.14443135,91.56921053,93.18651856,77.19667907,97.2,54.79677429,37.98728058,78.77178394,58.75053648,74.72377805,59.4917368,83.45462981,49.81266364,55.36603488,61.71493067,140.1595292,116.9,57.5365048,70.26919752,69.39822488,24.52372674,121.3458365,45.16468125,17.88038245,42.59305589,69.70281213,105.7097567,48.7139906,56.61561008,29.3147073,149.0113703,134.5056835,45.79772731,76.08757899,146.4753124,103.6609983,44.54470445,46.82649584,9.906434719,54.58458083,73.66099145,87.23572158,-0.99117603,40.48034931,29.15034626,40.2188616,26.48594027,89.35162548,-8.184041198,112.2789802,44.34072815,62.60123968,6.460550441,53.61869478,28.57570577,26.83161531,109.9864541,134.8402518,-12.80696302,104.4448372,86.3956791,115.6455883,-4.605410311,14.44270713,122.2899638,120.036382,59.38198344,-9.373211082,84.07081865,93.51409218,83.7566284,98.59844561,70.63956149,56.9799932,45.31975733,43.05886995,97.99734663,83.93520246,-21.52754792,13.50910965,119.4451889,163.7807032,60.81566553,101.8500883,126.2839839,102.4173639,83.85023992,25.7826231,96.21452425,156.8459539,115.1769222,43.00743914,114.7375144,82.16715722,40.89637686,104.1251821,108.5535817,84.68158389,92.10919692,86.33642872,113.363287,92.38977937,35.51591308,46.54169529,74.26713297,120.7922329,127.2170016,98.34144565,100.9655712,51.88938438,66.81289117,61.03609736,45.45900862,72.38163047,87.7039683,61.22602737,91.94781281,111.1693296,72.29058268,88.11157677,29.63231654,39.35280653,46.3730512,78.09305487,13.21282177,21.03235605,73.35166175,140.7707428,63.08960312,113.0082464,73.62667642,101.4448967,68.46291084,124.4807222,53.19833428,159.5157503,93.83297344,75.75000694,82.56685386,75.98351723,43.8,34.81630507,40.23243528,66.94839339,62.56418214,39.47980417,66.6952621,153.0105585,119.5256958
