,Seq1,Seq2,Seq3,Seq4,Seq5,Seq6,Seq7,Seq8,Seq9,Seq10,Seq11,Seq12,Seq13,Seq14,Seq15,Seq16,Seq17,Seq18,Seq19,Seq20,Seq21,Seq22,Seq23,Seq24,Seq25,Seq26,Seq27,Seq28,Seq29,Seq30,Seq31,Seq32,Seq33,Seq34,Seq35,Seq36,Seq37,Seq38,Seq39,Seq40,Seq41,Seq42,Seq43,Seq44,Seq45,Seq46,Seq47,Seq48,Seq49,Seq50,Seq51,Seq52,Seq53,Seq54,Seq55,Seq56,Seq57,Seq58,Seq59,Seq60,Seq61,Seq62,Seq63,Seq64,Seq65,Seq66,Seq67,Seq68,Seq69,Seq70,Seq71,Seq72,Seq73,Seq74,Seq75,Seq76,Seq77,Seq78,Seq79,Seq80,Seq81,Seq82,Seq83,Seq84,Seq85,Seq86,Seq87,Seq88,Seq89,Seq90,Seq91,Seq92,Seq93,Seq94,Seq95,Seq96,Seq97,Seq98,Seq99,Seq100,Seq101,Seq102,Seq103,Seq104,Seq105,Seq106,Seq107,Seq108,Seq109,Seq110,Seq111,Seq112,Seq113,Seq114,Seq115,Seq116,Seq117,Seq118,Seq119,Seq120,Seq121,Seq122,Seq123,Seq124,Seq125,Seq126,Seq127,Seq128,Seq129,Seq130,Seq131,Seq132,Seq133,Seq134,Seq135,Seq136,Seq137,Seq138,Seq139,Seq140,Seq141,Seq142,Seq143,Seq144,Seq145,Seq146,Seq147,Seq148,Seq149,Seq150,Seq151,Seq152,Seq153,Seq154,Seq155,Seq156,Seq157,Seq158,Seq159,Seq160,Seq161,Seq162,Seq163,Seq164,Seq165,Seq166,Seq167,Seq168,Seq169,Seq170,Seq171,Seq172,Seq173,Seq174,Seq175,Seq176,Seq177,Seq178,Seq179,Seq180,Seq181,Seq182,Seq183,Seq184,Seq185,Seq186,Seq187,Seq188,Seq189,Seq190,Seq191,Seq192,Seq193,Seq194,Seq195,Seq196,Seq197,Seq198,Seq199,Seq200
Sample143,27.91820693,13.98556475,55.45260738,35.21933031,41.08572895,58.75179861,61.31753454,44.28293185,47.14798561,76.71269076,80.07704216,41.24103456,67.9046626,47.96792084,72.23080372,44.29330556,91.05542058,50.61714288,69.27846645,81.83938514,81.9998927,84.25998274,68.41964874,50.07888405,39.33768187,61.29603529,65.25393721,47.81138044,73.56835759,71.72486113,75.98088339,101.0364165,65.49145247,92.14598309,95.4,69.85349466,78.80645833,79.9588821,81.61075684,68.96207324,80.31282177,54.36299269,99.41257605,56.66156167,82.80993914,73.45769781,103.7048268,84.85131498,111.5971509,100.942323,87.88681931,86.83062759,110.8737354,68.51612987,103.157798,81.29872633,108.7389012,99.07830843,110.9169338,99.85476238,115.2917792,84.42796875,86.66331517,132.8978022,119.7314132,129.5641311,127.1959384,104.6268172,101.756749,93.58571501,128.6136959,141.1406717,125.9666221,131.6915263,105.0153628,117.4381095,115.6597439,133.7802428,109.7995824,5.817738206,9.534685154,-2.749602559,122.3648486,126.4780113,124.8898578,142.7003591,11.40948589,132.0172077,-0.376506721,112.6283106,16.63162666,107.6334075,15.23361819,124.6322229,3.429184521,120.4244652,140.1180257,13.70982575,16.19982394,27.48797757,25.17424268,27.65857401,20.54092495,8.621247488,0.699492153,3.975607984,10.44954247,20.52124149,16.19064927,29.45770832,37.12235936,23.18454129,43.64419109,9.301243789,22.95563237,7.807287718,16.65613853,18.70211125,23.14512999,21.58511646,43.22198987,42.45566684,20.88606133,23.71308453,36.93664481,36.55664756,44.97299514,30.18558676,29.39431837,30.59908257,39.79976852,41.79626176,34.58844418,48.57619385,36.55938491,38.53788749,44.51156753,41.6802867,44.04390229,55.60226703,38.75522904,65.90263162,66.24431324,50.5801073,47.70984212,56.83334074,67.15042088,34.26089476,36.56456906,58.86124481,59.15071729,43.83277595,51.30720436,67.57378017,43.03227501,74.48245454,64.32407837,64.95690013,41.18066748,62.59512213,75.6,56.99503125,44.77994046,68.1544468,68.71826422,44.07110173,71.41266364,44.34264991,81.66075653,57.36667592,62.26009741,48.34070776,55.6081917,54.86223259,54.50251305,64.12871575,78.9405241,70.53762315,63.31970043,78.48644689,88.83755786,71.17273403,57.89168253,68.99411797,85.27976349,85.54835193,77.39962687,54.03334374,73.04927094,88.84719082,85.42690079,53.18821425,80.93096151,73.85499069,67.96016845,88.44638076,77.71353343,78.16155267,62.9903855,85.8
Sample144,35.26311647,46.12927038,14.6950981,78.66059496,51.02575622,36.89057705,61.05505252,66.81917763,48.88294725,30.24635618,38.5093991,85.57207061,64.43436518,37.29627718,58.25780089,32.41893044,41.07965988,68.53998312,31.69989396,94.85938606,93.01845297,65.77708811,70.33528475,82.69303604,98.05033497,61.70717441,60.26354707,57.61944549,67.3748621,60.72978913,53.28421866,92.63814261,61.99155272,75.44444055,90.69679749,73.34861474,73.09988331,62.35059402,85.40073746,67.35030406,89.69928401,100.2476673,93.09544364,106.5426026,60.88913345,94.33502525,78.8802668,77.02484664,104.4687531,79.31197405,60.95449738,124.4963105,76.83740051,66.97775433,76.01735849,91.85619921,108.3942624,96.03153362,83.66799809,87.00364066,84.33844583,96.67239771,107.20548,85.23767609,125.4689688,111.4993407,129.3287738,102.5572497,133.5847496,120.111254,111.3367432,118.5611968,108.0845939,89.20691312,99.82813252,114.3482295,5.06718102,103.6849633,-2.698448136,134.4169218,96.03104744,109.8439023,120.7554594,121.1656909,0.774568115,127.7820617,-15.41185841,99.59277664,9.995935027,109.797584,-5.802310209,113.9962178,21.19313253,18.88839719,9.381974171,24.6738247,121.6639089,7.252185754,0.138613019,120.3231472,28.70574369,11.18635631,-3.135062311,6.141439003,27.01580997,31.08799881,3.957952187,16.42561514,25.29093106,22.55384162,15.4142867,32.27220435,21.52753071,27.98019996,21.63014425,7.277293633,40.52157597,32.56291688,14.20123968,27.83646526,25.06851205,11.0972959,39.12273004,39.14472492,38.76318821,51.17802463,29.98913591,40.79642065,44.39977427,40.39908884,28.79425306,50.38515209,28.77166746,38.75367698,59.13105461,26.70367036,31.47139015,42.63407574,24.9915846,52.54376976,56.49047976,29.2315585,36.76684511,35.4961739,46.21937418,68.13627025,62.44668119,61.55042088,38.24729781,50.93711507,41.21967027,38.69475544,52.56215701,42.02165576,49.47302682,37.7160396,52.75045788,52.97603975,47.59253773,46.5996988,61.19726449,56.58497106,67.16254956,57.32972608,75.88622197,64.83175403,49.76603488,79.08877323,67.99967427,58.49844009,60.18477013,69.05836172,63.11891057,47.56611143,65.1996587,60.41924717,87.2245727,66.41533306,85.59122875,84.75196385,72.69724696,55.42679212,82.9403198,69.23755786,60.71824258,72.58211971,74.4289454,52.25848732,77.67052559,57.06485376,83.64127978,83.39962687,67.53973438,91.26145859,83.36467338,59.44927094,61.91516224,87.16227758,83.99056688,77.2
Sample145,47.30349179,12.26842348,49.23301784,15.39727006,54.46117525,53.92472843,35.48792452,38.55075834,45.01322462,48.875318,53.33703299,37.89836402,58.85930539,59.5198513,25.97999585,66.739733,72.79905661,53.2579604,67.01643798,63.67448284,72.73208831,76.78924762,95.84595384,45.9021999,48.45797861,67.51328259,69.16810435,55.62243623,53.07627039,66.42959887,104.6824135,86.83470596,44.38646776,44.13769021,58.38836445,84.93848142,83.98803187,81.33700635,112.6853952,79.53318858,83.78037637,91.52694828,57.47289378,85.21820209,67.86286222,93.30686289,93.4501926,69.89283959,75.6347918,79.67603693,77.91656238,108.1563553,124.6954024,95.63369022,98.77120501,114.3079326,77.44385848,79.57896788,118.7132456,116.4466761,94.87924356,112.3109316,110.4417235,112.4716022,93.00055021,103.6285495,126.9555818,135.4816281,139.6066692,77.13068516,86.05365575,113.4755601,99.99637686,100.9160841,103.0346593,113.8520795,99.66832094,-2.816640641,104.1971698,125.9097268,135.321004,101.0309744,5.339610431,15.04688359,-18.44723531,129.3572238,16.16022996,-8.938248339,8.361756331,-9.539789456,21.35707994,23.05232922,110.0459221,136.9378211,-1.872011925,16.6163834,25.9029665,27.58769563,-6.729472189,139.4514188,15.03032322,13.10719415,22.38198344,10.4546415,0.12511725,10.19335814,0.259310026,10.32291718,35.58412217,31.24286589,37.29908742,34.55272401,25.403711,24.2519818,38.69746776,35.14009814,15.57980004,16.01649833,24.85011556,32.0805719,21.30778506,46.53167019,36.95213984,16.16910383,42.1824692,52.59214008,39.39801764,24.2,23.79798209,52.19185558,52.5815088,41.36682662,23.34769033,23.72397758,40.49556225,22.06231434,56.82409988,50.38078084,34.33221496,39.07825572,39.4187522,38.95354898,64.88248603,53.20539864,44.32211731,32.23246763,62.53627025,58.43334074,67.52348958,50.60652203,50.4822381,53.55043253,56.21089468,62.4634086,71.90775292,73.34370093,61.17102058,38.58947449,62.79882007,61.39880953,52.78919007,59.36970392,66.3400886,71.70007704,61.84939783,59.58777547,77.31493067,52.63058069,46.7344397,82.82621915,66.10562832,54.9723747,75.02616461,51.46670374,79.09369781,73.10685319,61.10587764,83.89048105,73.86037625,69.8152798,70.15491287,78.07900212,78.38728058,50.67948864,64.15537492,80.41469728,64.65722369,88.88273326,61.49101707,68.88187913,84.65513723,78.41062374,74.94818644,59.06768917,61.56901255,79.25205452,86.91673087,79.36297566,87.79074153,64.2
Sample146,60.33935,63.70304139,49.56638418,52.12937344,40.49200411,28.25427106,21.61616906,39.77769278,71.73883679,28.49959555,71.15996342,70.21993465,37.77950339,24.33866365,35.29740934,27.05573427,57.31363209,77.57109636,60.82812048,73.38469775,69.14082132,86.5964842,64.95167926,51.10639924,64.16063672,55.11438413,71.56763374,55.82037767,75.67260788,59.62431615,57.47549409,100.5261332,64.57622459,99.22575947,84.97472869,83.42312293,76.77093269,79.21814824,86.66475968,89.71075684,81.75612938,91.20086671,94.044958,103.7883922,53.03115797,86.97324378,90.71463781,87.05532796,107.3953019,70.93454691,88.37305015,89.31079834,97.44777797,112.7839752,108.1193758,99.75396534,120.887729,100.6206514,95.85271724,82.38391044,88.01421472,123.5436134,78.67208936,85.19962509,108.3262026,118.3518036,114.1764092,118.3,126.3225563,131.3440579,110.5644838,110.3838129,125.6020231,87.61909223,98.53499716,-21.85028566,6.663219572,117.675488,3.68649429,112.6962122,99.30461488,115.7116749,115.0173639,121.5216529,5.52451216,135.025911,105.9258181,107.1242011,114.0210268,3.616261238,-10.29013064,107.1018152,128.3920618,-4.819428905,17.66730409,-1.44777941,129.9352793,13.51643775,120.0956523,3.272877895,16.54806845,-4.178823628,28.29215274,27.96094722,-0.772492001,17.69178176,28.55371362,13.41324709,0.670323992,35.12488445,1.576866803,34.02620755,2.472841291,32.91670068,22.55771634,9.39581682,13.4309285,15.46297554,30.69187981,8.717560805,24.73993559,15.9589187,15.17442206,43.58635494,45.59462381,26.79913233,20.79978118,17.59646806,28.78908752,55.17753093,50.36168633,50.34143838,22.71666827,46.28725357,56.25306817,42.2139822,44.96986189,33.7205695,53.26596321,30.00589702,28.34022068,45.46877957,61.39141461,29.70796219,63.61825407,40.72211731,55.01937418,32.90984212,43.59333363,31.46965626,36.93861256,69.2,66.25361101,67.29923292,69.93664798,54.96563339,57.5859613,74.19739889,73.59970846,48.19264746,39.17596868,57.34942035,71.51274632,43.66568628,43.00797595,71.93934736,60.45952916,64.56824692,53.46522353,49.55017957,74.02283377,60.0829035,53.73010527,79.7641553,61.38477013,78.99166725,83.38456576,50.16318712,70.12725588,54.47650045,86.0106539,54.32945482,48.63264814,69.71998603,58.79122875,86.24614551,88.0845154,60.70612822,78.51078535,78.69830056,87.66850083,61.02122707,72.7563349,49.67369523,89.37319491,65.05473728,65.51824258,89.16364838,66.39090984,59.2
Sample147,66.17070841,47.93314164,48.3952149,39.7569231,72.81826105,42.77922346,71.53980494,77.3,36.85980305,68.8192084,31.57821024,40.13680264,67.19497957,60.8527349,47.81006234,75.66695552,37.72340791,52.07941288,48.13496365,59.89005331,67.24467483,67.89882101,58.65248453,63.70565791,54.65833352,59.61050358,74.06216015,73.91329513,71.16390023,52.21396703,76.86348689,100.212451,77.76085046,81.20867601,66.55591832,76.40256782,87.64861474,96.19404911,89.53886073,80.4830392,109.9265739,84.36945386,60.41166807,71.35320516,89.99405351,74.13420125,91.47363626,93.91234615,96.65031822,58.18753952,108.0239968,99.85967644,75.39456462,62.32864712,80.96190943,97.79433667,115.2259136,93.85662478,104.2864541,79.1153854,77.24340188,108.7704865,84.29662166,112.9217895,109.7459717,124.7691493,122.0913031,130.7124134,105.5324598,101.1514218,104.9692779,105.4860064,92.30158502,109.0159908,106.9292002,-12.65881081,-26.14806695,109.6614064,98.96958337,95.07643714,-13.7180596,106.5860651,-23.91121771,140.3900625,112.4898753,6.788189526,-11.91502686,96.68019326,104.3738161,-3.234192994,121.7561303,20.94474939,127.1316267,13.51672343,107.7,24.88141552,17.76092801,21.83849434,23.51407012,8.387609745,26.8590663,125.4283915,-4.604464197,0.660448084,9.92307585,25.18336507,10.84126014,28.49670386,14.94963734,17,17.44772946,20.69276152,14.73503008,25.57446711,14.01100256,28.44456429,39.27507803,40.1024673,45.72665335,30.54755507,40.56508894,14.17916893,42.98970644,30.99661023,19.39978633,47.79913794,52.59456538,25.78596599,41.77323405,35.75626068,16.93493375,56.10913782,45.67875402,34.44365997,49.20372968,23.9588335,60.30883795,32.6536057,50.99299547,44.52686189,51.25505547,36.37742252,61.893805,56.60404051,36.10796219,54.80539864,31.0961739,48.1801073,29.65701353,41.92670248,46.58897931,59.64364434,56.29049309,42.12931627,35.55989978,58.18202474,60.79546757,67,53.5953892,59.38139786,41.95778433,52.52430274,51.48070322,57.22673209,72.56213208,55.08664258,58.4,53.30193801,68.99218798,68.6704793,76.7365399,59.59009663,46.43087583,46.05860384,66.07300757,76.07381515,83.66075653,59.63356417,66.79197378,59.53572501,82.66456223,60.57823532,66.47650045,57.15912089,71.42586784,63.67652124,51.11087059,51.32871575,85.52986771,66.51414939,81.08139635,53.23145751,53.36419576,78.27948864,73.57722881,83.65732461,68.51970043,72.9642971,74.99107214,67.8
Sample148,38.29758456,70.858742,61.81952799,56.77993729,67.33996456,60.29960435,45.85885113,63.31769923,67.97614292,31.93417633,55.89179348,51.64898829,47.30575456,35.46208596,27.11797604,25.27341824,68.32840586,68.98293207,73.13698991,85.29057227,62.54367192,31.39628147,47.54839339,50.9,69.55109346,97.00166576,62.25170876,44.30121413,66.85017337,77.89857781,55.14641859,82.1936867,75.64037289,81.18646776,73.13196169,47.87684486,86.92110725,77.46473862,79.50772851,74.55006623,84.19174088,86.53274129,86.07305607,115.2126736,93.3515819,87.28976889,116.8272221,117.3639288,90.09987608,102.7350506,91.16943866,108.2030265,89.43579988,74.46774423,116.6988447,123.629086,87.55845265,101.7869287,119.6144977,83.24114316,90.86684787,80.99159434,104.8153647,112.9381405,106.9599031,104.8806332,105.600311,128.7189164,106.0364287,98.45282673,103.3680887,100.9821924,97.19511503,115.3068331,1.61732278,91.42655936,-17.76548233,2.341171845,108.6464954,-10.24953895,98.45304096,132.1542065,131.0539282,131.952176,103.948919,139.3441253,124.2377623,141.5297967,2.620193941,104.0089188,127.295935,8.881205378,107.8646916,21.84635444,-4.47384651,9.204047287,-7.920006796,112.2539474,101.525865,24.29569947,13.56340341,14.82892785,117.3922225,24.1532356,13.011914,18.66820296,-2.477953776,-0.426614102,28.02216244,0.868314573,4.911779275,38.15249168,18.59038506,36.62539072,41.05743798,43.08645411,11.51236421,32.73509125,37.15455588,15.97067648,27.18336898,23.99254687,24.3981211,28.4,45.99808919,15.99229154,43.58250705,52.76863281,14.75056288,49.12818823,21.50139666,21.07007269,37.43409752,53.39334888,48.94770101,21.29702456,59.64118645,28.38004987,39.11347414,51.44131466,59.36342279,34.47964584,41.58982694,26.693805,32.59141461,34.08248603,29.16684511,39.44431324,51.7147073,52.37783965,44.23351811,36.08154591,60.72172173,52.15383969,41.57768938,50.59305589,62.79971989,67.39745767,58.78604127,41.76523857,42.3348134,58.09452577,47.84413197,72.38338484,66.51203397,67.82982598,79.1365048,47.63181202,41.71548721,64.18726834,57.04689218,55.09409476,70.32861188,61.15017957,76.35853472,56.75341562,45.93456256,70.30171852,67.85462981,49.39304676,67.71672446,50.42542346,82.71891057,59.39695954,51.65935189,77.50587764,64.53633607,79.55053648,66.54829891,52.72945482,56.09384781,60.24133428,80.37178394,55.68508048,58.981122,85.05982149,80.32110723,61.96492307,67.59122875,85.2
Sample149,29.81999614,44.17986041,26.93934164,28.69843445,26.55713333,45.61543269,35.17332683,48.73080994,47.88787612,62.54451933,24.20073344,61.35651218,23.31184918,63.26673795,49.62117186,32.17514416,66.52864797,44.88167627,46.63422191,73.3862776,64.1378359,89.28888922,49.73942983,67.38944984,47.13894121,60.88789571,46.23630498,71.28416047,40.93145346,86.07817505,82.92431615,89.9698675,77.61481963,69.75916288,73.00288739,105.7459831,78.48843969,70.3302467,95.27139339,62.6118688,99.25166175,56.3907608,85.12915427,113.6668302,70.10377648,80.53998055,93.47542972,102.5101109,74.24401093,75.57711606,70.80941241,107.5408858,101.9715216,77.20130491,109.0302206,99.45825304,113.7853863,102.2116041,116.4368897,80.46122608,99.48459574,95.60698079,103.3283629,82.04872337,106.968043,123.186302,108.6034804,100.5195575,106.6345122,88.74832281,116.0609672,124.6724226,94.78266583,82.39167292,105.2994194,117.9058803,127.2110299,98.81484167,9.617288744,113.0183433,114.0179771,126.5161607,111.8128643,132.3080573,-18.59829191,128.0937844,94.08425294,-7.126920203,118.36023,5.045667546,100.4293557,-1.188743366,103.3913315,-7.430459736,107.5458421,-9.679805173,2.392555226,-8.737121151,6.531120036,22.99723187,25.06116612,119.2228732,133.2823023,22.83940086,17.29411516,26.14638983,1.79616795,8.243391005,18.28799881,22.72992949,22.36911937,33.20550299,22.83901301,38.06958016,7.297133179,22.12159876,43.74290148,35.76096376,29.77570577,22.98704538,8.594898092,38.99917696,45.79979253,28.99665278,46.58966301,11.77872581,18.56374096,43.34460535,39.32121292,38.89345458,30.06121811,16.82438811,31.5828459,43.13646945,19.0851333,26.22870847,46.16706241,59.70005889,47.22755795,51.94941582,52.26548483,54.57561338,29.67964584,25.57742252,59.06877957,54.55354898,34.0315585,64.30263162,60.96658754,54.02324112,61.87240291,35.3138791,47.94747158,65.77297791,54.39019139,34.19890111,70.39889198,45.38994484,73.97183657,71.34434018,67.50722498,61.26025671,58.60319775,64.73580734,50.45784178,68.56905474,65.86919752,54.35801935,54.43526781,48.10068913,74.95402865,51.79503125,59.82344179,58.63900567,43.4414693,73.03058069,76.60609004,54.96775032,50.51531795,51.6485534,63.16722192,74.2710942,58.95994705,54.83356417,58.2917368,53.33426444,58.76095559,59.37162842,66.36611143,76.94424412,72.70587764,63.65087533,80.57911332,58.69048105,85.58488169,70.06223259,71.32246562,74.16552749,82.99137995,47.4
Sample150,36.53796108,65.09651503,73.25467426,14.01243321,47.06978624,45.6267276,26.88325144,62.73935179,27.59502257,62.3502576,59.30505057,77.85939505,74.81328449,60.76671222,80.31967144,63.17215522,68.62415648,64.67566804,47.62668254,54.9771925,58.72719029,60.57666812,50.12561805,72.87403199,91.02190168,53.06921869,69.11597444,73.26216015,69.10776689,61.15278552,95.89720673,91.14102101,60.88421866,49.72678978,83.66872425,60.51001176,62.55064177,85.6906035,72.12988599,62.96847799,56.30636804,58.84354445,72.27999523,110.5157082,74.85067079,73.78487031,92.5182937,92.05092763,69.38275847,108.4137723,85.24395487,83.77329163,119.3017677,87.32936782,113.9560765,77.88187766,114.5067552,66.93069227,103.5536719,73.97567673,106.6966888,97.5166898,94.1356611,133.4535835,131.1704375,73.48620284,106.4008591,91.01438522,103.4267596,123.2379602,104.6479644,87.75674901,110.2642903,117.1705639,133.8755449,84.57920769,113.9815262,-8.117526542,-12.417978,108.1801436,-27.82319075,-13.72801067,111.2656534,114.2577701,111.8483076,4.637232813,134.5245122,132.210111,102.9939938,9.376124079,-0.543535531,-6.865023463,17.21162085,-15.51364309,1.759143145,-14.57006314,128.7986942,25.96537012,-3.970081645,23.29229138,2.552440373,128.3103152,117.5658642,19.51903444,9.169771528,18.01801948,7.263720782,27.30681632,7.747245309,13.78494529,22.61985203,8.251899498,15.08101979,10.3071431,23.93019764,39.9501096,28.76680306,23.18019996,7.190220038,44.79678074,34.79979716,12.79918201,40.7948455,40.38669531,33.5746365,49.95857144,13.93839976,34.71401824,42.28532078,37.45219828,19.41453861,38.57222651,45.32514352,52.47316791,47.21617461,22.35403513,55.48661749,41.41378616,22.93540196,49.65132205,28.76139982,36.26548483,22.96342279,46.45505547,59.54022068,64.2187522,63.69047976,44.35522904,58.21282157,66.4630748,41.10580204,45.34081252,67.16791134,52.98689954,50.39757416,67.79972826,62.39315101,54.97762777,67.15294021,59.31886645,42.27518116,60.42165576,69.35805861,57.48415522,70.39970846,42.50447886,42.19822488,41.88070322,45.55166919,72.41087703,49.65808034,44.09303253,70.11548721,52.52519872,69.72192263,62.50541624,48.8754392,55.63175403,64.37412675,79.50232749,53.41613113,83.31531795,69.99967427,57.46899314,63.32307498,48.76172826,81.38477013,53.99202711,68.58333565,51.1585428,60.51750675,49.86009741,47.98619689,64.49569999,54.18851463,85.46456223,68.72377805,60.36611143,73.99152603,85.6
Sample151,46.45149748,12.60872421,33.96554441,22.12195239,19.87794237,26.03350843,43.08864455,44.14334463,43.49760241,59.95141155,32.00476556,69.85765786,42.41008173,77.0620303,57.41349661,45.66447355,52.91495385,54.66493014,44.81439488,57.06334039,57.71175884,73.85964225,56.60698247,56.35377121,50.9,71.0456602,91.390743,55.83523941,39.07914027,71.72243623,89.06511773,77.10717503,93.8485982,88.38937709,77.52950134,67.36896038,47.80774341,60.84583941,95.08323714,59.41992509,66.05589154,83.39112449,86.32561171,65.65934067,87.79229861,71.52447247,84.0558489,83.68641427,117.2161546,106.8450558,98.67310312,98.70028178,76.82657653,61.65197182,94.77645174,68.7,96.12259997,109.8442346,111.9648865,78.38453788,85.00317044,102.7207656,112.0373041,79.65276659,120.667133,106.0803828,133.7924951,111.5034483,110.2132206,96.32178937,78.82913158,120.3352236,110.8400413,127.7435598,79.64575376,139.5465971,113.4460633,7.444124805,93.24075374,113.4359214,97.42959818,100.3217541,135.312358,106.1013783,124.1887823,109.1745367,111.2586072,104.4409586,-10.77844507,113.1003591,-0.222666745,-14.14756169,131.6256343,-14.00311983,15.26613378,-5.466648158,1.398489942,10.66150246,131.6223425,130.8809621,118.5373117,30.09134062,7.742996708,121.4922264,1.038974729,-3.716814876,21.52479953,15.16375826,6,0.833461736,5.264078706,-1.508215646,34.91651028,13.33818617,9.756739767,24.1720968,17.78418091,15.39291363,42.9982143,17,24.9981855,28.9926832,12.58340305,17.7702525,19.35313644,39.33195709,34.90661399,37.67700389,34.8430207,51.20455543,53.56149608,25.51372761,33.06113187,23.00358752,18.94096994,17.2731512,56.4,44.32138156,22.2371576,50.54718626,56.05132205,39.14941582,25.44131466,54.52686189,54.40589702,56.27825572,30.14376976,42.40226703,41.85357151,27.69750324,66.73387837,45.36250915,63.98320395,68.99576731,36.8,56.19569905,31.58265786,53.36066631,57.9295108,43.28897449,36.23883735,55.57887638,44.90886581,56.62857726,45.93778005,46.8362414,60.12372674,71.8,61.86482398,48.31796068,52.35917167,61.58821857,52.0048634,57.2088691,45.2,58.37802231,48.34270469,66.69381877,57.4311397,52.9544468,62.46352409,61.55816095,79.03815269,70.90330121,71.55341562,62.5883128,63.20781809,83.01176584,51.2,83.3723747,54.72875475,79.2690162,70.99304676,83.10074627,83.99202711,77.66681449,80.52504682,52.16667592,75.79166725,66.2
Sample152,43.46062362,56.41650645,73.07197087,37.62701103,57.68162099,52.33579469,49.28952596,52.24280852,56.79563596,71.74800176,50.9998993,53.55132179,46.90226234,54.55271394,39.10266942,34.8521215,59.80106273,45.24948554,63.29738222,40.24474488,40.7915655,50.2378359,44.38354773,69.72869249,67.77326151,60.71724593,91.86063672,43.80342469,74.04560044,53.38715439,71.42807676,56.06835759,94.30798668,55.54695366,94.98524792,55.72285864,69.05977476,68.09598503,80.23147791,107.6662416,65.20026424,63.33353343,77.06603668,87.69776121,74.92869395,83.55882154,105.3881304,68.91660646,113.2442356,100.5710032,84.99689444,88.72189406,107.6459865,94.06915598,84.69138612,61.51266036,96.43296169,87.45227274,117.2705757,115.3878525,80.20408438,93.01925239,97.53333704,110.2463184,99.35817606,98.26888916,120.9784363,114.9867956,111.5939448,109.0998607,137.00452,115.1078987,83.40997196,117.6107147,105.810101,126.7081044,-30.29530218,-2.600146627,-14.50645741,7.185736268,116.2764045,98.66551653,99.15304096,104.0389455,87.72319715,-23.09423808,119.1866051,-13.33430911,94.44298282,1.218443323,11.69203388,15.36371499,19.4334461,-15.69881439,14.36689084,-9.569482043,14.89202199,137.4513568,117.5084749,13.06332769,-3.684134773,23.16603619,24.81378791,120.1590663,9.701815781,10.14197931,20.17949829,0.214312522,20.24636017,13.47557772,7.101899924,37.92525975,6.345588327,17.16281491,7.576866803,33.98766933,27.59514575,42.39921722,29.19980276,9.996819136,43.59018084,21.57980004,12.36558648,15.54744744,36.32528769,22.69900939,36.66851205,33.83369245,15.39444461,39.35065967,43.70222587,14.84902847,41.19094968,51.12786861,22.65966121,24.18620017,41.30735493,55.62299154,29.9329727,38.6371576,48.53540196,43.22755795,27.51347414,26.99299547,60.46596321,35.93221496,42.9915846,38.84390229,62.28899447,64.12668385,29.55678943,49.77912652,45.19350677,28.99973822,56.79762537,44.18696921,60.76756737,64.93921415,51.5017007,66.8548151,54.99834256,63.53206556,40.85576407,70.56921573,35.87219611,66.76447895,45.24583646,50.5160396,59.77485842,53.4220624,46.25742084,76.68070322,53.09167968,55.8901214,39.8758011,39.44849353,69.80797595,54.55402865,78.88643553,60.00498462,77.90946862,79.79968554,44.0754392,74.3365399,53.3828049,70.81405909,51.03013548,45.63087583,71.41613113,82.78576216,44.53963996,83.47764634,72.39967427,83.30562832,60.19542501,53.86899314,67.92627406,45.96722192,56.79180383,78
