,Seq1,Seq2,Seq3,Seq4,Seq5,Seq6,Seq7,Seq8,Seq9,Seq10,Seq11,Seq12,Seq13,Seq14,Seq15,Seq16,Seq17,Seq18,Seq19,Seq20,Seq21,Seq22,Seq23,Seq24,Seq25,Seq26,Seq27,Seq28,Seq29,Seq30,Seq31,Seq32,Seq33,Seq34,Seq35,Seq36,Seq37,Seq38,Seq39,Seq40,Seq41,Seq42,Seq43,Seq44,Seq45,Seq46,Seq47,Seq48,Seq49,Seq50,Seq51,Seq52,Seq53,Seq54,Seq55,Seq56,Seq57,Seq58,Seq59,Seq60,Seq61,Seq62,Seq63,Seq64,Seq65,Seq66,Seq67,Seq68,Seq69,Seq70,Seq71,Seq72,Seq73,Seq74,Seq75,Seq76,Seq77,Seq78,Seq79,Seq80,Seq81,Seq82,Seq83,Seq84,Seq85,Seq86,Seq87,Seq88,Seq89,Seq90,Seq91,Seq92,Seq93,Seq94,Seq95,Seq96,Seq97,Seq98,Seq99,Seq100,Seq101,Seq102,Seq103,Seq104,Seq105,Seq106,Seq107,Seq108,Seq109,Seq110,Seq111,Seq112,Seq113,Seq114,Seq115,Seq116,Seq117,Seq118,Seq119,Seq120,Seq121,Seq122,Seq123,Seq124,Seq125,Seq126,Seq127,Seq128,Seq129,Seq130,Seq131,Seq132,Seq133,Seq134,Seq135,Seq136,Seq137,Seq138,Seq139,Seq140,Seq141,Seq142,Seq143,Seq144,Seq145,Seq146,Seq147,Seq148,Seq149,Seq150,Seq151,Seq152,Seq153,Seq154,Seq155,Seq156,Seq157,Seq158,Seq159,Seq160,Seq161,Seq162,Seq163,Seq164,Seq165,Seq166,Seq167,Seq168,Seq169,Seq170,Seq171,Seq172,Seq173,Seq174,Seq175,Seq176,Seq177,Seq178,Seq179,Seq180,Seq181,Seq182,Seq183,Seq184,Seq185,Seq186,Seq187,Seq188,Seq189,Seq190,Seq191,Seq192,Seq193,Seq194,Seq195,Seq196,Seq197,Seq198,Seq199,Seq200
Sample175,72.54476445,119.8666815,128.2853895,88.90084175,130.4129911,117.4217895,121.5271883,108.7291381,103.3275888,81.92248963,106.613789,112.0014346,95.08537347,79.0655519,106.9419154,111.5144087,65.68297595,76.44756034,3.008104434,90.36455002,116.2168381,1.364909073,6.208702344,91.64815674,73.28321028,-37.48619974,137.9398632,112.161335,76.27815052,-27.80975573,125.3975498,-3.2,127.2975271,112.2900625,136.2775371,117.5598809,-8.662976512,118.7088936,95.9754194,106.0365284,-5.207852317,11.54220346,13.28662158,-1.774672721,10.15824528,-2.51470018,24.40641464,-14.67848694,-19.56948204,-16.06664816,9.029936857,20.32019483,107.0040473,-21.91858448,-1.64777941,9.016383398,37.0738247,-16.47553483,101.9682254,108.4050261,12.43478787,38.05743149,135.9728779,32.28104819,87.68186376,9.075246292,22.66111783,1.439400858,7.210018338,0.372893783,-12.47204869,133.4751157,-6.385687478,8.345468062,29.06850953,29.38336507,5.089963798,15.58823593,-13.52188719,40.75952698,116.4324123,36.49670386,13.35233832,8.199253734,107.8373897,23.66668749,10.68708998,20.49854187,30.90098964,8.294381641,31.87866819,-6.346198416,145.4197362,13.1764285,127.7238371,21.26192302,20.79064927,-8.490018626,36.61988717,34.92033691,-3.988696706,-4.507238483,141.1646893,24.42706686,23.87987706,26.92310535,12.55673977,43.78077101,-3.604807581,19.2,41.39519242,42.58077101,40.15673977,126.9231053,40.67987706,46.62706686,144.1646893,150.0927615,20.61130329,6.120336907,23.41988717,-0.690018626,11.79064927,38.06192302,15.72383715,18.5764285,25.01973619,116.4538016,9.678668188,8.294381641,12.90098964,39.09854187,43.08708998,114.0666875,13.23738971,127.3992537,100.1523383,46.69670386,105.0324123,1.159526978,33.27811281,34.18823593,41.0899638,14.98336507,11.66850953,-9.054531938,112.8143125,6.475115715,30.12795131,21.37289378,122.2100183,35.03940086,133.9611178,88.07524629,-17.11813624,39.48104819,85.67287789,-9.942568506,-0.76521213,15.00502611,-20.83177457,130.9244652,144.1738247,137.2163834,83.35222059,-12.91858448,34.60404729,91.42019483,-8.370063143,95.33335184,134.430518,-9.878486941,115.3064146,114.7852998,-1.841754717,30.62532728,26.48662158,11.54220346,91.09214768,-7.563471554,141.5754194,128.4088936,0.937023488,20.75988092,15.97753707,141.5900625,79.89752707,75.8,66.79754979,-34.40975573,-7.421849479,-33.83866505,-0.86013678,120.7138003,5.683210283,13.44815674,104.3087023,-33.43509093,-30.48316186,102.26455
Sample176,117.6527172,101.8713175,123.4866917,103.9987936,68.70757595,6.612991099,95.11499057,57.61352521,113.3085452,113.9,141.5878384,133.2720083,-31.74754283,76.02913158,81.60197741,130.0709398,125.8359633,122.8969914,-30.74603269,102.0068331,112.9555304,82,-22.15981813,-28.72398462,100.5074391,11.53439101,-11.24319183,81.57462704,109.5877834,-2.203787824,98.79984779,8.59862386,-18.40752666,78.58132851,143.765121,118.0437818,-28.68275881,21.08542896,-5.951725827,116.1057054,114.7576505,100.9040368,86.64479136,102.1798403,106.8091096,121.1325246,123.5500102,102.4614909,20.96689084,-24.73386622,127.3591431,6.24584209,77.32615349,107.8,-10.33269591,20.12798808,25.98197417,9.029184521,36.46954125,12.3029665,-18.4706175,141.8487116,29.16087622,0.76579917,-14.43659659,34.55361227,121.0363494,13.11153905,110.4791058,0.638974729,99.19107178,9.735323401,-7.928343202,33.8,135.9202819,8.6324323,108.936382,21.23206297,95.11940811,34.39835166,17.26882907,94.73077713,100.984134,115.0288393,6.864834275,4.692061574,-9.489534374,8.119992543,28.72059021,-6.487791632,36.89479863,141.8683146,-4.767288205,146.987948,20.13398282,13.67077835,123.9982987,41.51651028,44.02538184,49.52488445,42.41499158,-0.704320899,32.96692535,-5.371288858,-7.718980208,13.32383715,43.9571516,15.78095411,-1.604761797,5,25.9952382,1.980954108,132.5571516,22.32383715,22.88101979,19.22871114,90.36692535,122.0956791,10.61499158,39.32488445,-9.374618162,21.11651028,40.19829869,101.0707783,26.73398282,24.78794795,121.6327118,-4.331685427,27.89479863,-5.887791632,137.1205902,6.319992543,-1.089534374,129.8920616,44.06483428,13.22883933,42.384134,-8.269222874,113.6688291,-9.401648339,2.319408113,38.03206297,117.336382,32.6324323,29.92028189,24.8,30.4716568,-14.2646766,121.3910718,104.2389747,17.67910575,23.91153905,116.2363494,-0.846387734,31.16340341,33.16579917,23.76087622,81.94871157,-4.670617501,12.9029665,37.06954125,-16.77081548,-6.418025829,-12.87201192,26.86730409,97,-15.47384651,21.24584209,-23.64085686,99.16613378,-22.23310916,74.26149091,85.05001021,-10.56747537,-19.49089035,12.37984035,1.044791357,149.5040368,119.0576505,7.205705359,28.24827417,133.485429,5.517241193,113.9437818,122.365121,100.0813285,93.59247334,24.19862386,118.0998478,134.2962122,19.98778337,9.774627041,-5.843191833,79.13439101,99.50743914,120.8760154,126.2401819,15,132.6555304,103.2068331
Sample177,95.05724286,78.9725405,91.68459574,-22.50663761,124.7987936,67.50084175,118.9994587,108.1945956,6.786202836,114.3742301,121.6586266,121.9393405,107.6163196,109.3895109,-32.94113952,0.724314013,-40.61418368,5.043311524,75.09674306,84.64605363,-2.608814748,132.0320792,14.86867608,61.50091575,-10.2712626,-4.247920502,98.57087982,111.8850755,-35.40539719,106.3993976,5.399394858,4.794528989,84.98473371,-18.03005789,22.15008664,97.42509911,-27.10508925,8.859452163,129.0186534,124.7724439,132.5207527,107.4635081,85.10063796,27.73206977,74.25773044,84.97754646,-7.30855607,81.79934854,83.50118561,25.39688017,-23.31364309,-19.23045974,19.04635444,-7.483276565,-5.219428905,108.3378211,-6.111602807,120.6322229,13.36922171,6.599317408,6.422433661,-18.36150566,112.5474235,126.1491454,135.0435846,122.8306661,-18.18968485,-14.21754251,34.7470194,110.5039277,114.3531098,143.4944939,1.328008836,6.453584247,-3.428849318,32.8806396,-14.21801656,6.475115715,13.35997102,4.636485169,129.5045952,-0.835760589,-8.984642432,0.257890803,137.0917818,18.71697465,20.13341528,-9.658948822,26.53983158,-12.87029248,-10.28936809,-1.717440446,-8.154552768,-0.200746266,10.74393992,13.27946876,24.8058054,28.52291718,1.030773673,11.92934677,147.4186107,47.49854187,9.769119367,14.63032448,16.48214099,7.524555151,118.3575557,11.78113375,12.39528312,36.4,44.79528312,47.78113375,36.95755567,21.92455515,-2.717859006,126.0303245,43.96911937,25.89854187,0.61861065,43.12934677,-5.569226327,33.92291718,-11.1941946,26.47946876,34.74393992,135.7992537,15.24544723,25.88255955,3.510631908,30.32970752,-5.860168425,-7.858948822,33.33341528,19.91697465,32.89178176,33.8578908,45.01535757,15.96423941,30.70459518,38.83648517,28.95997102,1.675115715,-13.61801656,-5.519360401,-11.82884932,15.45358425,28.92800884,11.79449392,11.45310983,4.503927694,31.1470194,140.2824575,120.2103152,21.63066612,90.64358463,4.649145395,34.84742349,95.43849434,-1.977566339,-12.60068259,100.7692217,92.43222285,116.0883972,16.83782114,34.98057109,89.51672343,-6.753645562,90.36954026,109.0863569,85.19688017,109.8011856,-0.200651464,114.1914439,-4.822453537,10.25773044,-5.26793023,7.40063796,139.0635081,27.32075269,25.57244393,110.5186534,145.8594522,7.094910746,103.9250991,144.7500866,-12.03005789,129.1847337,110.094529,95.59939486,118.9993976,128.0946028,13.18507546,-30.62912018,96.9520795,13.1287374,121.4009158,-38.53132392,100.8320792,111.0911853,63.14605363
Sample178,86.45838812,100.3703976,61.57914883,148.9845957,95.38669172,118.0853895,-25.31935901,-48.02760229,56.8606103,68.94522882,-44.77379737,104.8034804,106.7770101,-18.15326083,74.61261411,132.0745809,141.1325848,102.9865704,-31.6635184,80.1822615,89.82385262,-9.938803229,98.39423507,95.52290796,5.14715517,82.96691579,-26.61787179,-12.80726983,-32.60134127,0.399850299,107.9962407,-8.012235084,100.7743576,66.75595252,143.332483,2.703881687,106.8700807,80.43101148,-25.61339494,80.93679184,137.7815017,86.12066414,10.75420799,7.682061741,99.80415342,-6.879589348,26.63076065,18.73513029,131.7334461,3.5256343,26.21162085,87.59133145,138.4646916,-7.168373343,144.1920618,27.94592206,22.39313253,-5.366381806,110.6673041,-5.705884697,3.113977041,-13.87318534,114.1325537,-14.86887996,14.32243972,87.10643925,-18.51695452,-7.347814246,122.4137879,105.3677804,12.31409218,132.352653,-4.416606556,111.4062446,151.9211388,102.5280088,101.0267889,-11.88258593,123.1998205,-12.52605455,123.1397276,1.197106729,-8.753975914,8.286422272,37.91824537,38.741439,111.9559504,15.16172832,-5.641276588,4.146887964,-4.073823895,9.896543834,21.45794907,43.8103517,13.95371362,113.4879988,19.61317335,-10.87079455,-5.963934476,46.33372622,1.422162436,-0.89864864,39.37127251,-6.168092266,16.08324127,-6.674740252,8.957952187,34.78131004,46.7953272,130.6,93.3953272,26.38131004,147.9579522,103.5252597,34.68324127,111.2319077,-9.228727494,127.9013514,38.62216244,40.93372622,27.63606552,11.32920545,-7.386826653,36.88799881,-4.046286378,107.8103517,29.85794907,102.0965438,42.7261761,34.74688796,10.55872341,122.3617283,8.355950367,-0.258560997,36.71824537,-1.913577728,23.64602409,28.19710673,113.5397276,0.673945449,-15.20017953,16.91741407,17.82678892,135.5280088,125.6211388,11.50624464,25.58339344,120.952653,-13.48590782,-7.832219623,94.71378791,94.45218575,-17.91695452,-20.69356075,-1.277560278,-6.468879964,-7.46744628,23.32681466,107.313977,131.3941153,99.16730409,110.2336182,21.19313253,3.945922055,146.5920618,130.0316267,113.9646916,-26.10866855,-4.988379153,9.5256343,94.0334461,9.135130292,-24.36923935,25.52041065,87.80415342,83.68206174,84.35420799,129.8206641,10.88150174,-26.26320816,20.58660506,-26.76898852,-11.12991932,-33.89611831,100.832483,-15.24404748,-3.825642422,-33.21223508,17.79624065,20.7998503,70.39865873,15.39273017,11.78212821,94.16691579,134.9471552,6.322907956,-10.50576493,105.0611968,89.92385262,61.1822615
Sample179,88.15619921,118.0649353,100.2703976,91.9725405,138.1713175,82.66668149,85.65858484,111.6469792,-8.468184543,-28.78695594,-35.30938536,95.16447621,-48.36542288,103.0008651,124.163287,100.2217894,69.87631776,111.7268172,92.073232,80.61550583,114.9535817,-14.91259814,-43.08309198,150.8420412,-6.437258413,88.17894899,82.19060238,77.29764014,92.3,-22.60238093,-37.60956618,76.67838013,120.4613933,103.5394078,136.512358,-16.71982279,117.4427984,-4.799845917,99.95217603,-19.30120435,127.8399438,26.77555093,115.1055469,17.02986134,125.7484233,126.8611614,94.46800409,-16.93112061,84.66371499,1.452438308,-3.465023463,106.6112566,113.6812054,107.5447494,-17.7981848,6.052329215,144.7962178,120.6334075,7.963824576,97.58739563,111.1040473,-17.78629362,3.016299939,127.9117553,-1.6,131.6809621,-10.44543002,34.92075251,114.2794391,-20.16944039,135.2740447,30.30982575,32.43783464,115.3580042,4.870268211,6.974561162,-11.32918135,-10.44102272,-4.761025271,2.710749846,-4.225757319,96.02939455,132.8761481,106.7144474,106.3442379,89.16546651,34.97808189,-5.617965868,112.5772751,36.76375826,37.541439,28.71027445,94.07022364,12.82124749,16.56330893,108.8963729,42.02040633,9.135378342,9.84126014,-6.861974904,13.02564879,38.30410903,-2.426614102,42.03346174,-11.91567879,42.12595131,40.35834137,43.38148307,12.19537047,-12.4,37.39537047,28.38148307,-6.441658632,11.52595131,18.68432121,44.43346174,35.3733859,137.704109,143.0256488,103.3380251,41.64126014,1.935378342,4.820406325,32.29637288,32.16330893,-9.978752512,-13.12977636,114.9102745,36.941439,141.5637583,42.57727507,138.7820341,28.37808189,3.565466512,5.144237858,127.1144474,19.07614811,106.8293946,128.1742427,10.51074985,-2.961025271,37.55897728,113.7708187,116.5745612,109.5702682,111.1580042,3.637834639,18.30982575,4.774044746,17.63055961,-0.12056094,118.0207525,33.35456998,-3.619037897,100.2,149.5117553,-16.78370006,4.413706378,13.60404729,2.987395626,140.8638246,-6.86659251,90.19621785,105.9523292,114.6018152,128.5447494,121.4812054,-10.18874337,-13.06502346,138.5524383,12.36371499,-13.33112061,11.36800409,134.1611614,105.3484233,121.8298613,142.1055469,-12.22444907,83.03994382,18.49879565,105.852176,83.20015408,15.04279843,110.0801772,128.212358,108.5394078,98.86139325,138.3783801,92.29043382,92.19761907,78,100.0976401,-1.00939762,81.47894899,95.86274159,102.4420412,-35.28309198,115.3874019,122.7535817,123.1155058
Sample180,99.0507217,109.1561992,67.35838812,122.9572429,110.7527172,103.1447644,-51.36666296,-14.68161307,-15.80013459,80.47772311,-48.04808997,84.92237551,121.9890683,68.95193633,97.01092711,-9.934012659,51.71706312,111.0640999,142.1070424,96.14583487,130.7804207,82.41074274,119.4367432,123.7583636,12.57554486,15.58822725,-15.60364959,-4.200146627,94.49867453,-32.40724833,71.182022,87.26642212,74.74588804,-36.67964479,19.08975852,135.6540323,100.9131104,123.0669261,-20.08458786,86.95850086,81.59612409,-5.871786786,1.254699188,-24.62448744,153.0905835,144.5998418,-9.29678312,115.000638,9.692033881,19.17733325,93.85646447,-3.870644284,-7.004064973,21.0561303,114.9098694,100.3570799,92.39768979,-5.368373343,106.4588184,24.8791928,122.192678,26.29920235,10.49869419,-19.70891767,93.87629585,96.05426422,23.42491732,-5.611814471,-20.25600027,33.49229138,3.23299261,25.76603619,-17.10864433,15.60888536,112.8185605,32.42031704,6.31409218,122.0998239,118.7774515,-8.453084876,37.40815632,-2.53888217,9.705743691,21.94197931,-7.230228472,37.38906864,-11.00017953,98.80197843,5.595495587,129.1803267,2.956428113,106.7237582,43.48227704,31.03194655,-7.227269347,12.70459518,20.627508,132.741439,28.04636017,2.342245592,106.6290715,97.10681632,43.97546063,4.43498729,-9.314618636,-11.0733698,-9.241276588,15.98165292,17.79541294,114.2,21.39541294,-12.21834708,12.35872341,27.9266302,35.08538136,132.6349873,-11.22453937,28.30681632,30.0290715,7.742245592,38.84636017,-3.858560997,117.627508,34.90459518,86.17273065,35.23194655,3.882277036,12.12375821,8.356428113,36.98032666,42.19549559,34.20197843,-5.600179533,27.18906864,87.96977153,2.741979314,16.30574369,117.1611178,4.408156323,92.74691512,-3.922548506,-3.600176056,26.71409218,-11.37968296,2.718560456,13.20888536,143.9913557,125.7660362,123.5329926,-20.50770862,98.94399973,107.5881855,-22.17508268,15.85426422,15.47629585,15.09108233,134.3986942,93.89920235,12.09267805,5.079192798,104.6588184,-16.76837334,19.99768979,115.2570799,5.309869359,0.656130304,131.995935,23.12935572,102.7564645,29.37733325,-17.30796612,-5.79936204,90.10321688,123.7998418,128.4905835,96.17551256,26.45469919,146.7282132,137.1961241,136.7585009,130.7154121,133.2669261,107.0131104,7.65403232,-2.510241478,122.1203552,7.745888036,123.2664221,138.782022,90.99275167,13.79867453,74.79985337,104.6963504,128.4882272,96.67554486,141.1583636,69.93674319,81.31074274,105.6804207,74.04583487
Sample181,101.1420005,119.2442346,48.14316568,79.43874837,129.0309367,101.8196842,107.5049437,67.68666726,74.86480656,67.33931253,95.31013548,111.5772251,3.54053048,74.8,88.35558146,77.10722202,112.0548682,116.2984658,82.63796023,109.273296,95.20441703,102.6312668,103.8537879,-17.02807741,127.1856123,117.4947978,102.7994194,81.69941691,89.39472924,-23.61470509,72.67105184,-14.04806265,65.52788823,125.2988407,-21.93526956,102.6254926,-5.818938035,93.33137256,-34.72364187,122.2159519,105.8500866,131.4786947,137.5017081,107.9190583,24.83067661,103.7364938,8.436440567,5.330447059,101.5184433,17.70035914,100.0761241,-7.754332454,95.0089188,-8.634192994,20.61626124,128.8602105,144.797584,12.32831061,-26.24768039,27.56954026,-10.42009799,136.0833345,78.9797676,8.769131514,-5.84864324,2.926374243,112.1941153,-5.345488236,102.807496,80.35300089,-10.90903992,111.0213078,95.64397904,2.65890963,119.1660362,37.46529628,-1.843371598,102.5399721,-16.28473214,95.88245749,23.84148384,23.49229101,101.5348244,11.36903079,-7.605141727,-11.58774356,84.42117637,-8.178429299,16.01339366,86.79660113,121.1711507,28.53700166,15.49411516,18.64245415,119.9819834,3.912669795,17.8344819,10.14739045,27.05136817,-11.25361017,12.2324323,107.5094746,18.37749776,-13.36351483,25.08642227,35.92729675,27.55909851,133.5818197,-15.00454536,42,144.3954546,0.581819684,-6.040901487,11.92729675,-7.913577728,-12.16351483,36.37749776,-8.090525432,30.2324323,10.94638983,18.65136817,37.14739045,37.6344819,-11.08733021,32.58198344,-2.957545853,36.49411516,-2.062998345,20.57115068,35.99660113,27.41339366,37.4215707,-1.778823628,87.21225644,20.59485827,110.1690308,117.0348244,135.992291,-3.158516165,-11.21754251,150.2152679,38.63997207,34.1566284,20.06529628,93.86603619,11.65890963,28.14397904,-14.17869221,31.69096008,-6.446999107,31.00749598,3.654511764,32.0941153,107.7263742,-18.44864324,-24.23086849,23.9797676,-3.416665509,122.479902,136.4695403,4.35231961,3.328310606,113.097584,-16.73978946,130.8162612,-5.034192994,10.7089188,84.34566755,106.0761241,-19.49964086,4.018443323,-15.06955294,139.4364406,114.5364938,89.43067661,-14.08094169,-12.79829191,-26.52130528,111.9500866,-14.9840481,85.57635813,-13.66862744,121.081062,14.62549265,82.76473044,131.2988407,-35.07211177,19.55193735,87.57105184,115.7852949,84.79472924,3.999416911,109.1994194,67.39479779,80.58561226,88.77192259,99.15378793,-19.46873322,106.104417,68.97329596
Sample182,121.83008,139.329086,66.42477501,147.9171019,142.6060211,91.9914861,101.3734501,89.85186568,122.7266846,2.597858114,112.1653369,84.62907105,125.9890099,106.3451023,73.8972964,100.3455398,120.8897794,-43.7700385,87.26603189,94.09793563,80.1256172,107.1490205,144.2680887,68.28276459,140.6929902,-43.0012931,137.7998557,14.59637686,80.98821011,112.7752946,73.65756902,101.2349713,98.80743914,103.0749094,-15.56268137,11.39460281,16.74669744,118.4935376,108.8350578,-32.62880781,-9.898125465,122.9270381,22.34661593,-18.5394595,132.8687441,119.6711586,-21.83228432,18.85834672,103.1429828,-5.378445069,122.4939938,99.66022996,92.42019394,93.47381611,-25.8789732,-26.03824367,28.39593503,22.22349328,144.1443616,119.9584705,90.46575092,28.06613378,18.25955036,-20.35406776,2.825211334,6.197319963,109.5621909,-23.08024267,-1.130046903,-7.387287451,2.547970693,95.57566322,-20.20427343,-9.091902033,146.9127155,10.70951805,112.6984456,25.07943906,36.15244037,-0.18260738,20.47424003,-19.47707194,31.16340341,13.99561412,38.81950958,-2.964959384,39.84215951,134.5408201,-10.7690223,42.21258936,10.58561371,132.3500111,-1.694256309,18.25277534,133.3910718,-15.67939935,39.64133143,-11.2467644,16.4562866,-3.849540152,26.23573284,-3.087914887,104.7794983,39.63795612,42.08744445,0.727951311,16.35946686,2.581983444,19.39549559,-3.4,-8.204504413,-10.61801656,33.15946686,14.52795131,91.68744445,-2.962043882,39.57949829,6.512085113,-10.96426716,-9.249540152,96.0562866,16.9532356,-11.95866857,139.5206006,91.99107178,114.0527753,101.9057437,-0.049988884,5.785613708,137.3125894,27.0309777,13.04082008,133.8421595,5.435040616,150.7195096,96.49561412,13.16340341,2.72292806,151.57424,151.3173926,90.55244037,-9.72056094,151.0984456,119.609518,26.01271547,108.808098,122.8957266,144.7756632,35.54797069,93.81271255,100.0699531,24.31975733,120.2621909,147.49732,100.3252113,126.3459322,130.2595504,104.0661338,33.66575092,-15.94152948,-0.755638429,81.42349328,24.19593503,25.56175633,-1.278973196,7.873816113,28.42019394,-23.03977004,99.69399378,-17.97844507,-6.457017176,13.45834672,15.36771568,115.8711586,134.6687441,110.0605405,-18.45338407,130.0270381,126.6018745,64.97119219,94.83505777,-5.506462427,-34.25330256,106.5946028,92.03731863,18.0749094,129.4074391,105.5349713,109.757569,-35.82470537,-34.61178989,116.8963769,89.7998557,95.1987069,15.19299016,-22.01723541,112.6680887,70.74902048,107.7256172,103.5979356
Sample183,71.11500392,90.71079729,73.6032602,102.8923478,101.8780146,124.1602146,98.23890116,57.91402705,120.1855445,98.65340497,-28.68244044,-31.02204138,-26.76544806,134.7872887,88.93611744,-35.01901381,117.1218423,-0.141367456,114.7913031,79.91979955,133.9440669,109.2640495,101.5796912,111.3909351,87.19772406,100.4,144.0977045,99.6907784,16.17916221,104.7627957,68.14161828,4.115568653,-30.71541487,-2.551394526,120.207567,119.5614064,89.41006021,-21.94653582,12.79155381,113.1242642,118.5515298,96.27328517,101.589464,99,84.70482634,3.803876027,10.89708175,113.584376,87.86569089,100.7409586,20.01011099,-11.3269202,20.92979669,100.2801933,6.824201064,6.661751661,96.19277664,2.717207677,28.93497654,80.14601515,93.75025562,-11.25236969,98.13807181,109.8215131,33.69788734,28.66712835,-17.17082979,147.8839476,142.8313956,11.47145002,106.3040473,86.32912446,134.0466194,35.55647064,97.3586177,95.35300089,30.43956149,18.71824177,18.98898503,96.45173567,98.50643925,107.0530425,-7.60850663,-10.97825881,4.243736554,121.1574315,-10.93722054,18.65973541,151.1482558,-8.571701227,86.19982394,34.9627927,36.91716811,-9.73708499,128.2,-2.871608476,3.248059884,102.7589773,-4.33888217,138.3544576,13.23897473,-10.68535078,-14.21853679,25.43940086,-3.91155159,99.12859419,36.95982863,-5.61785572,1.595535803,-3.2,120.1955358,-5.01785572,-9.240171367,19.52859419,14.08844841,-9.960599142,35.58146321,-7.085350781,6.038974729,28.75445763,-2.53888217,9.958977277,112.7480599,114.4283915,1.8,-10.33708499,-6.882831886,147.4627927,96.89982394,14.82829877,32.04825583,-1.740264587,118.3627795,-5.142568506,12.64373655,-16.37825881,36.19149337,7.153042483,29.10643925,29.45173567,110.588985,-14.28175823,32.83956149,-1.646999107,106.4586177,96.55647064,9.446619379,10.92912446,-19.39595271,89.27145002,119.5313956,89.68394757,9.829170212,126.1671283,18.69788734,-12.87848694,78.93807181,106.7476303,15.35025562,80.74601515,126.4349765,9.317207677,16.09277664,8.461751661,82.72420106,0.38019326,-19.87020331,130.4730798,88.81011099,-6.259041394,-21.73430911,11.38437595,24.09708175,6.803876027,-30.29517366,111.7,129.789464,-36.02671483,71.85152985,74.32426415,-26.20844619,5.053464183,94.11006021,-20.63859356,105.607567,2.248605474,-28.91541487,121.4155687,126.2416183,108.1627957,93.87916221,142.2907784,104.7977045,105.7,83.09772406,114.6909351,130.3796912,102.1640495,-45.05593312,119.0197996
Sample184,139.5968153,109.1894117,91.3786647,109.2645296,96.44696113,68.22591364,149.1013408,91.17319553,66.24143046,73.90599747,58.56684787,124.4239324,71.07720121,64.12660387,79.67208936,96.61360607,83.95110181,95.48452381,-36.28618129,104.2389326,82.2598109,82.37639859,101.48864,113.2964789,55.39985856,139.6987216,88.19301016,100.3826658,105.7676297,92.3478422,85.22324344,74.4937729,75.55936961,69.6199721,-5.224481566,100.7259462,-32.92880732,-17.3888055,90.84588804,144.0752092,71.59909366,121.2174765,126.4302927,77.83747672,115.0389629,120.8346852,-23.5754227,-19.49142718,15.18660506,143.6586072,120.8245122,96.68425294,23.03776235,107.6849731,-30.07418191,111.06023,-20.21185841,11.40948589,-25.37580409,30.23220484,108.3334461,-25.37214668,-8.784639559,-9.604098292,8.769411742,30.73582557,-1.904921323,-20.75289296,28.1918472,125.5292363,28.25921198,-8.618287188,-4.103322073,141.1040473,18.70376168,-3.804237212,122.7799932,-5.643603487,-4.775082675,95.98550133,-10.86190466,-0.417352658,20.21910656,16.84742349,12.26754993,-0.12056094,102.9830455,2.078325238,86.06523589,102.9437366,139.2137879,18.37535231,103.5283937,19.27287789,122.9087723,32.13604609,126.8546704,38.36461819,101.8658642,22.95838506,95.94215951,0.317168114,36.98339344,19.04082008,98.58943462,-1.270774296,26.36018401,34.78230227,134.1955753,114.9,103.4955753,25.78230227,107.160184,88.5292257,39.48943462,128.6408201,27.98339344,7.517168114,12.84215951,120.5583851,-13.73413584,26.96461819,38.25467043,1.53604609,146.3087723,95.27287789,32.32839373,130.3753523,29.01378791,19.24373655,14.26523589,16.47832524,-8.316954521,10.07943906,81.66754993,83.84742349,-2.580893438,22.38264734,149.6380953,11.08550133,-16.77508268,-14.64360349,113.7799932,147.0957628,-5.296238317,21.40404729,-0.503322073,115.9817128,139.559212,22.52923626,95.1918472,-15.95289296,91.99507868,18.13582557,30.36941174,136.4959017,-19.58463956,137.5278533,124.5334461,90.53220484,-11.57580409,-9.590514108,-7.011858411,-12.83977004,-13.27418191,116.8849731,121.1377623,104.4842529,113.0245122,140.0586072,72.58660506,98.90857282,125.5245773,101.7346852,8.438962876,92.93747672,126.4302927,-21.28252348,116.4990937,107.5752092,10.14588804,13.8111945,-34.72880732,103.5259462,74.87551843,-33.9800279,72.65936961,94.8937729,94.62324344,116.8478422,15.96762967,119.2826658,111.1930102,113.8987216,112.9998586,124.2964789,136.68864,74.47639859,125.3598109,64.33893258
